data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"12/12/2023";"10:32:00";"268";"Acidente s";"423.6";"BR-101/RJ";"Pista Norte";"Choque em objeto fixo";0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"12/12/2023";"10:36:00";"271";"Acidente c";"220.9";"BR-116/SP";"Pista Sul";"Colisão traseira";0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
"12/12/2023";"12:56:00";"325";"Acidente s";"417.2";"BR-101/RJ";"Pista Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"12/12/2023";"01:40:00";"350";"Acidente c";"220.1";"BR-116/SP";"Pista Sul";"Colisão traseira";1;1;0;0;0;0;0;0;0;0;2;0;0;1;0
"12/12/2023";"02:23:00";"365";"Acidente s";"135.6";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;3;0;0;0;0
"12/12/2023";"02:25:00";"368";"Acidente s";"210.1";"BR-116/SP";"Pista Sul";"Engavetamento";1;0;0;0;0;0;0;0;4;0;5;0;0;0;0
"12/12/2023";"04:08:00";"410";"Acidente s";"281.1";"BR-116/RJ";"Pista Sul";"Choque em objeto fixo";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/12/2023";"05:23:00";"441";"Acidente c";"39.8";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;1;1;0;0;0
"12/12/2023";"05:46:00";"456";"Acidente c";"230.6";"BR-116/SP";"Pista Sul";"Colisão traseira";0;1;0;0;0;0;0;0;1;0;5;1;0;0;0
"12/12/2023";"06:08:00";"464";"Acidente c";"230";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;1;1;0;0;0
"12/12/2023";"06:58:00";"487";"Atropelame";"403.5";"BR-101/RJ";"Pista Norte";"Atropelamento de pedestre atravessando";0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
"12/12/2023";"09:35:00";"547";"Acidente c";"222";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;1;1;0;0;0
"13/12/2023";"12:37:00";"26";"Acidente c";"148.4";"BR-116/SP";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"13/12/2023";"02:07:00";"46";"Acidente c";"41.85";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"13/12/2023";"05:33:00";"86";"Acidente c";"152";"BR-116/SP";"Pista Norte";"Capotamento";0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
"13/12/2023";"07:57:00";"183";"Acidente s";"306";"BR-116/RJ";"Pista Norte";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;3;0;0;0;0
"13/12/2023";"08:04:00";"193";"Acidente c";"158.4";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;1;2;0;0;0
"13/12/2023";"08:18:00";"204";"Acidente s";"231";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;0;0;0;0;0;0;0;2;1;4;0;0;0;0
"13/12/2023";"08:37:00";"218";"Acidente c";"64.6";"BR-116/SP";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0
"13/12/2023";"09:15:00";"250";"Acidente c";"278";"BR-116/RJ";"Pista Sul";"Engavetamento";2;0;0;0;0;0;0;0;1;1;2;2;0;0;0
"13/12/2023";"09:20:00";"253";"Acidente c";"511";"BR-101/RJ";"Pista Sul";"Colisão traseira";0;1;0;0;0;0;0;0;1;0;1;1;1;0;0
"13/12/2023";"11:03:00";"297";"Acidente s";"68.9";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"13/12/2023";"11:29:00";"315";"Acidente c";"264";"BR-116/RJ";"Pista Sul";"Abalroamento longitudinal";0;0;0;0;0;0;0;0;2;0;0;3;0;0;0
"13/12/2023";"02:03:00";"383";"Acidente c";"155";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;1;1;0;0;0
"13/12/2023";"02:40:00";"398";"Acidente c";"315.2";"BR-116/RJ";"Pista Sul";"Abalroamento longitudinal";0;0;0;0;0;0;0;0;2;0;0;2;0;1;0
"13/12/2023";"03:16:00";"417";"Acidente s";"56.7";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"13/12/2023";"03:27:00";"423";"Acidente s";"225";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"13/12/2023";"04:55:00";"471";"Acidente c";"208";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;4;1;0;0;0
"13/12/2023";"06:11:00";"519";"Acidente c";"307.4";"BR-116/RJ";"Pista Norte";"Colisão traseira";1;0;0;0;0;0;0;0;1;0;1;0;1;0;0
"13/12/2023";"06:27:00";"525";"Acidente c";"227.1";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;1;1;0;0;0
"13/12/2023";"07:07:00";"549";"Acidente s";"210.5";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;0;0;0;0;0;0;0;2;0;4;0;0;0;0
"13/12/2023";"07:36:00";"563";"Acidente s";"61.6";"BR-116/SP";"Pista Sul";"Colisão traseira";1;0;0;0;0;0;0;0;1;0;4;0;0;0;0
"13/12/2023";"08:35:00";"593";"Atropelame";"50.05";"BR-116/SP";"Pista Sul";"Atropelamento de pedestre caminhando";0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
"13/12/2023";"09:55:00";"621";"Acidente s";"5.1";"BR-101/SP";"Pista Norte";"Capotamento";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"13/12/2023";"09:58:00";"623";"Acidente c";"216.5";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;2;1;0;0;0
"14/12/2023";"01:58:00";"50";"Acidente c";"232.3";"BR-116/RJ";"Pista Norte";"Choque Talude";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"14/12/2023";"05:26:00";"94";"Acidente s";"195.4";"BR-116/SP";"Pista Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"14/12/2023";"06:23:00";"127";"Acidente c";"243.7";"BR-116/RJ";"Pista Norte";"Engavetamento";2;0;0;0;0;0;0;0;0;1;2;1;0;0;0
"14/12/2023";"06:41:00";"140";"Acidente c";"245.48";"BR-116/RJ";"Pista Norte";"Tombamento";2;0;0;0;0;0;0;0;0;0;2;0;1;0;0
"14/12/2023";"06:51:00";"147";"Acidente c";"396";"BR-101/RJ";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"14/12/2023";"08:31:00";"220";"Acidente s";"227.5";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;0;0;1;0;0;0;0;1;0;2;0;0;0;0
"14/12/2023";"08:53:00";"241";"Acidente c";"45.5";"BR-101/SP";"Pista Norte";"Atropelamento de pedestre atravessando";0;0;1;0;0;0;0;0;1;0;1;1;0;0;0
"14/12/2023";"10:43:00";"314";"Acidente c";"48";"BR-101/SP";"Pista Sul";"Abalroamento longitudinal";1;1;0;0;0;0;0;0;0;0;1;1;0;0;0
"14/12/2023";"01:30:00";"405";"Acidente s";"153.5";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;4;0;0;0;0
"14/12/2023";"01:49:00";"415";"Acidente c";"221.95";"BR-116/SP";"Pista Sul";"Colisão traseira";0;1;0;0;0;0;0;0;0;1;1;0;1;0;0
"14/12/2023";"04:30:00";"514";"Acidente c";"565";"BR-101/RJ";"Pista Norte";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;2;1;0;0;0
"14/12/2023";"04:38:00";"522";"Acidente s";"144.1";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
"14/12/2023";"05:07:00";"536";"Acidente s";"145";"BR-116/SP";"Pista Norte";"Engavetamento";0;0;0;0;0;0;0;0;3;0;5;0;0;0;0
"14/12/2023";"05:07:00";"538";"Acidente s";"118";"BR-116/SP";"Pista Norte";"Colisão traseira";1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"14/12/2023";"05:27:00";"552";"Acidente c";"94.5";"BR-116/SP";"Pista Sul";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"14/12/2023";"05:40:00";"556";"Acidente c";"217.6";"BR-116/SP";"Pista Norte";"Colisão traseira";0;1;0;0;0;0;0;0;1;0;1;0;1;0;0
"14/12/2023";"05:59:00";"565";"Acidente s";"145.3";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;0;1;2;0;0;0;0
"14/12/2023";"06:08:00";"572";"Acidente s";"144.9";"BR-116/SP";"Pista Norte";"Engavetamento";0;0;0;0;0;0;0;0;3;0;8;0;0;0;0
"14/12/2023";"06:21:00";"584";"Acidente c";"317.2";"BR-116/RJ";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
"14/12/2023";"06:22:00";"586";"Acidente c";"489";"BR-101/RJ";"Pista Norte";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;2;0;1;0;0
"14/12/2023";"10:14:00";"718";"Acidente c";"226.4";"BR-116/RJ";"Pista Norte";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"14/12/2023";"11:06:00";"732";"Acidente s";"64.5";"BR-116/SP";"Pista Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"14/12/2023";"11:25:00";"739";"Acidente s";"226.4";"BR-116/RJ";"Pista Norte";"Colisão traseira";1;0;0;0;0;1;0;0;0;1;3;0;0;0;0
"14/12/2023";"11:54:00";"746";"Acidente c";"26.8";"BR-116/SP";"Pista Sul";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"14/12/2023";"11:54:00";"747";"Acidente s";"489.3";"BR-101/RJ";"Pista Sul";"Colisão traseira";1;0;0;0;0;0;0;0;1;0;5;0;0;0;0
"15/12/2023";"01:44:00";"41";"Acidente c";"272";"BR-116/RJ";"Pista Norte";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"15/12/2023";"03:51:00";"67";"Acidente s";"474.2";"BR-101/RJ";"Pista Norte";"Choque em defensa";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"15/12/2023";"07:05:00";"150";"Acidente c";"154.4";"BR-116/SP";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
"15/12/2023";"09:18:00";"253";"Acidente s";"204.5";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"15/12/2023";"10:08:00";"290";"Acidente s";"86.95";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;4;0;0;0;0
"15/12/2023";"10:51:00";"315";"Acidente s";"285.7";"BR-116/RJ";"Pista Sul";"Colisão traseira";0;0;0;0;1;0;0;0;1;0;26;0;0;0;0
"15/12/2023";"11:08:00";"332";"Acidente c";"529";"BR-101/RJ";"Pista Norte";"Capotamento";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"15/12/2023";"12:04:00";"374";"Acidente c";"205.1";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;1;1;0;0;0
"15/12/2023";"01:30:00";"419";"Acidente c";"215";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";0;0;0;0;0;0;0;0;2;0;1;1;0;0;0
"15/12/2023";"02:14:00";"443";"Acidente s";"590";"BR-101/RJ";"Pista Norte";"Colisão traseira";0;0;0;0;0;1;0;0;1;0;2;0;0;0;0
"15/12/2023";"02:45:00";"462";"Acidente c";"155.6";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;4;1;0;0;0
"15/12/2023";"03:11:00";"480";"Acidente c";"216.5";"BR-116/SP";"Pista Sul";"Engavetamento";0;0;0;0;0;0;0;0;3;0;6;1;0;0;0
"15/12/2023";"04:33:00";"531";"Acidente s";"574";"BR-101/RJ";"Pista Sul";"Queda de ribanceira";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"15/12/2023";"04:34:00";"533";"Acidente c";"484";"BR-101/RJ";"Pista Sul";"Abalroamento longitudinal";0;0;0;1;0;0;0;0;0;1;1;1;0;0;0
"15/12/2023";"04:41:00";"538";"Acidente c";"322";"BR-116/RJ";"Pista Norte";"Colisão traseira";1;0;0;0;0;0;0;0;1;0;0;3;0;0;0
"15/12/2023";"04:47:00";"542";"Acidente s";"285";"BR-116/RJ";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"15/12/2023";"05:10:00";"560";"Acidente s";"152";"BR-116/SP";"Pista Sul";"Engavetamento";1;0;0;0;0;0;0;0;2;0;3;0;0;0;0
"15/12/2023";"05:27:00";"567";"Acidente s";"227.8";"BR-116/RJ";"Pista Sul";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"15/12/2023";"06:15:00";"597";"Acidente c";"40.8";"BR-101/SP";"Pista Norte";"Abalroamento longitudinal";0;0;0;0;0;0;0;0;2;0;7;1;0;0;0
"15/12/2023";"06:20:00";"600";"Acidente s";"27.1";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"15/12/2023";"07:41:00";"649";"Acidente c";"217.7";"BR-116/SP";"Pista Norte";"Colisão traseira";0;1;0;0;0;0;0;0;1;0;2;1;0;0;0
"15/12/2023";"09:45:00";"709";"Acidente s";"230.1";"BR-116/SP";"Pista Sul";"Engavetamento";0;0;0;0;0;0;0;0;4;2;9;0;0;0;0
"15/12/2023";"10:12:00";"720";"Acidente s";"229.2";"BR-116/RJ";"Pista Norte";"Choque Talude";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"15/12/2023";"11:27:00";"743";"Acidente s";"220.7";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;3;0;0;0;0
"15/12/2023";"11:34:00";"745";"Acidente c";"261.8";"BR-116/RJ";"Pista Norte";"Capotamento";0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
"16/12/2023";"12:10:00";"21";"Acidente s";"213";"BR-116/SP";"Pista Sul";"Capotamento";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"16/12/2023";"12:42:00";"34";"Acidente s";"117.4";"BR-116/SP";"Pista Norte";"Choque em objeto fixo";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"16/12/2023";"03:58:00";"66";"Acidente s";"327";"BR-116/RJ";"Pista Sul";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"16/12/2023";"04:34:00";"79";"Acidente s";"480";"BR-101/RJ";"Pista Sul";"Choque em objeto fixo";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"16/12/2023";"04:47:00";"81";"Acidente s";"39.7";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;2;0;0;0;0
"16/12/2023";"05:20:00";"92";"Acidente s";"227";"BR-116/SP";"Pista Sul";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"16/12/2023";"06:37:00";"127";"Atropelame";"206";"BR-116/SP";"Pista Norte";"Atropelamento de pedestre atravessando";0;0;1;0;0;0;0;0;1;0;1;0;1;0;0
"16/12/2023";"06:56:00";"140";"Acidente s";"165.2";"BR-116/SP";"Pista Norte";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"16/12/2023";"07:10:00";"147";"Acidente c";"405";"BR-101/RJ";"Pista Sul";"Colisão traseira";1;0;0;0;0;0;1;0;0;0;2;0;1;0;0
"16/12/2023";"08:31:00";"214";"Acidente s";"157.2";"BR-116/SP";"Pista Sul";"Choque em objeto na pista";0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
"16/12/2023";"08:36:00";"219";"Acidente s";"210";"BR-116/SP";"Pista Sul";"Engavetamento";0;0;0;0;0;0;0;0;2;1;3;0;0;0;0
"16/12/2023";"09:09:00";"240";"Acidente s";"157.5";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"16/12/2023";"10:13:00";"282";"Acidente s";"146";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"16/12/2023";"10:52:00";"299";"Acidente s";"116";"BR-116/SP";"Pista Norte";"Engavetamento";0;0;0;0;0;0;0;0;3;2;11;0;0;0;0
"16/12/2023";"10:58:00";"306";"Acidente c";"480";"BR-101/RJ";"Pista Sul";"Abalroamento longitudinal";1;0;0;0;0;0;1;0;0;0;2;0;2;0;0
"16/12/2023";"11:35:00";"328";"Acidente c";"117";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;3;1;0;0;0
"16/12/2023";"12:55:00";"363";"Acidente c";"420";"BR-101/RJ";"Pista Norte";"Colisão traseira";0;1;0;0;0;0;0;0;1;0;1;0;0;1;0
"16/12/2023";"01:52:00";"402";"Acidente c";"563";"BR-101/RJ";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;1;1;0;0
"16/12/2023";"02:18:00";"427";"Acidente c";"95.3";"BR-116/SP";"Pista Sul";"Queda de moto";0;1;0;0;0;0;0;0;0;0;1;1;0;0;0
"16/12/2023";"02:19:00";"428";"Acidente c";"156";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;2;1;0;0;0
"16/12/2023";"02:32:00";"438";"Acidente s";"155";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
"16/12/2023";"02:37:00";"442";"Acidente c";"218.5";"BR-116/SP";"Pista Sul";"Colisão frontal";1;0;0;0;0;0;0;0;1;0;4;1;0;0;0
"16/12/2023";"02:53:00";"459";"Acidente c";"144";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;3;1;0;0;0
"16/12/2023";"03:11:00";"470";"Acidente c";"227";"BR-116/SP";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
"16/12/2023";"03:12:00";"471";"Acidente s";"264";"BR-116/RJ";"Pista Norte";"Queda de ribanceira";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"16/12/2023";"04:00:00";"500";"Acidente s";"141.2";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;7;0;0;0;0
"16/12/2023";"04:02:00";"501";"Acidente c";"565";"BR-101/RJ";"Pista Sul";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"16/12/2023";"04:07:00";"505";"Acidente c";"213.3";"BR-116/SP";"Pista Norte";"Engavetamento";1;0;0;0;0;0;0;0;2;0;2;1;0;0;0
"16/12/2023";"04:45:00";"516";"Acidente c";"223";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;1;1;0;0;0
"16/12/2023";"05:07:00";"526";"Acidente s";"500";"BR-101/RJ";"Pista Sul";"Choque em objeto fixo";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"16/12/2023";"05:08:00";"528";"Acidente c";"221";"BR-116/SP";"Pista Norte";"Engavetamento";0;1;0;0;0;0;0;0;2;0;5;1;0;0;0
"16/12/2023";"05:30:00";"539";"Acidente c";"478.8";"BR-101/RJ";"Pista Norte";"Colisão frontal";3;0;0;0;0;0;0;0;0;0;0;1;0;1;1
"16/12/2023";"05:37:00";"546";"Acidente s";"182.3";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;7;0;0;0;0
"16/12/2023";"06:24:00";"566";"Acidente s";"292.4";"BR-116/RJ";"Pista Norte";"Choque em defensa";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"16/12/2023";"06:41:00";"576";"Acidente s";"109.5";"BR-116/SP";"Pista Norte";"Queda de ribanceira";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"16/12/2023";"07:13:00";"595";"Acidente c";"432";"BR-101/RJ";"Pista Norte";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
"16/12/2023";"07:40:00";"611";"Acidente s";"208";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
"16/12/2023";"07:45:00";"614";"Acidente s";"165.2";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;4;0;0;0;0
"16/12/2023";"07:48:00";"615";"Acidente c";"214.6";"BR-116/SP";"Pista Sul";"Colisão traseira";0;1;0;0;0;0;0;0;1;0;1;0;1;0;0
"16/12/2023";"08:23:00";"633";"Atropelame";"46.2";"BR-116/SP";"Pista Sul";"Atropelamento de pedestre caminhando";0;0;0;0;0;0;0;0;1;0;1;0;0;1;0
"16/12/2023";"10:00:00";"670";"Acidente s";"204.5";"BR-116/SP";"Pista Sul";"Engavetamento";1;0;0;0;0;0;0;0;2;0;5;0;0;0;0
"17/12/2023";"03:12:00";"67";"Acidente c";"185.5";"BR-116/SP";"Pista Sul";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
"17/12/2023";"03:13:00";"68";"Acidente c";"59.6";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;3;1;0;0;0
"17/12/2023";"04:11:00";"75";"Acidente c";"120.9";"BR-116/SP";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;1;1;0;0;0
"17/12/2023";"05:12:00";"86";"Acidente c";"556";"BR-101/RJ";"Pista Norte";"Colisão frontal";0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
"17/12/2023";"07:09:00";"127";"Acidente c";"81.9";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;2;0;0;0;0;0;0;0;0;1;1;0;0;0
"17/12/2023";"08:02:00";"154";"Acidente c";"91";"BR-116/SP";"Pista Norte";"Engavetamento";0;0;0;0;0;0;0;0;4;0;9;5;0;0;0
"17/12/2023";"08:12:00";"160";"Acidente s";"120";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;3;0;0;0;0
"17/12/2023";"08:52:00";"173";"Acidente c";"404.5";"BR-101/RJ";"Pista Sul";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
"17/12/2023";"12:27:00";"290";"Acidente s";"143";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;7;0;0;0;0
"17/12/2023";"12:48:00";"300";"Acidente c";"107.65";"BR-116/SP";"Pista Norte";"Abalroamento longitudinal";0;0;0;0;0;0;0;0;1;1;1;1;2;0;0
"17/12/2023";"01:44:00";"332";"Acidente s";"191.7";"BR-116/SP";"Pista Norte";"Choque em objeto fixo";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"17/12/2023";"02:59:00";"370";"Acidente s";"171";"BR-116/SP";"Pista Norte";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"17/12/2023";"04:56:00";"451";"Acidente s";"206.5";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;3;0;0;0;0
"17/12/2023";"04:58:00";"454";"Acidente c";"58.6";"BR-116/SP";"Pista Sul";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;0;2;0;0
"17/12/2023";"05:04:00";"459";"Acidente c";"322.3";"BR-116/RJ";"Pista Norte";"Choque em objeto fixo";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"17/12/2023";"05:13:00";"464";"Acidente c";"548";"BR-101/RJ";"Pista Sul";"Choque em objeto fixo";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"17/12/2023";"06:34:00";"508";"Acidente s";"163";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;1;0;0;0;0;0;0;1;0;3;0;0;0;0
"17/12/2023";"07:24:00";"538";"Acidente s";"189";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;2;0;0;0;0
"17/12/2023";"08:05:00";"560";"Acidente s";"153.9";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;3;0;0;0;0
"17/12/2023";"09:11:00";"598";"Atropelame";"47.7";"BR-116/SP";"Pista Sul";"Atropelamento de pedestre atravessando";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
"17/12/2023";"09:45:00";"616";"Acidente c";"227";"BR-116/SP";"Pista Norte";"Queda de moto";0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
"17/12/2023";"10:47:00";"633";"Acidente s";"322.3";"BR-116/RJ";"Pista Norte";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;1;0;2;0;0;0;0
"17/12/2023";"11:11:00";"641";"Acidente c";"171.4";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;1;1;3;0;1;0;0
"18/12/2023";"04:18:00";"73";"Atropelame";"424.6";"BR-101/RJ";"Pista Norte";"Atropelamento de pedestre caminhando";0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
"18/12/2023";"05:49:00";"91";"Acidente c";"229.2";"BR-116/RJ";"Pista Norte";"Choque em barreira New Jersey";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"18/12/2023";"06:42:00";"128";"Acidente c";"210.8";"BR-116/SP";"Pista Sul";"Abalroamento longitudinal";0;0;0;0;0;0;0;0;2;0;2;1;0;0;0
"18/12/2023";"09:47:00";"276";"Acidente s";"269.3";"BR-116/RJ";"Pista Sul";"Choque em barreira New Jersey";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
"18/12/2023";"09:57:00";"284";"Acidente s";"160";"BR-116/SP";"Pista Norte";"Colisão traseira";0;0;0;1;0;0;0;0;1;0;48;0;0;0;0
"18/12/2023";"10:33:00";"302";"Acidente c";"592";"BR-101/RJ";"Pista Norte";"Engavetamento";0;0;0;0;0;0;0;0;3;0;6;0;1;0;0
"18/12/2023";"10:58:00";"313";"Acidente s";"142";"BR-116/SP";"Pista Sul";"Engavetamento";0;0;0;0;0;0;0;0;2;1;8;0;0;0;0
"18/12/2023";"11:20:00";"324";"Acidente s";"162";"BR-116/SP";"Pista Norte";"Engavetamento";0;0;0;0;0;0;0;0;2;0;7;0;0;0;0
"18/12/2023";"12:06:00";"345";"Acidente s";"224";"BR-116/SP";"Pista Sul";"Colisão traseira";0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
"18/12/2023";"12:32:00";"352";"Acidente s";"503";"BR-101/RJ";"Pista Norte";"Abalroamento longitudinal";1;0;0;0;0;0;0;0;1;0;2;0;0;0;0
